id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7788,15667216.0,Calabrese,613.0,France,Female,29.0,9.0,103033.83,1.0,1.0,0.0,184474.15,1.0
7789,15641675.0,Chibueze,665.0,Spain,Female,38.0,5.0,0.0,1.0,1.0,1.0,164741.5,1.0
7790,15783522.0,Uwakwe,603.0,France,Female,55.0,8.0,0.0,2.0,1.0,1.0,153726.87,0.0
7791,15682757.0,K?,678.0,France,Male,38.0,2.0,0.0,1.0,1.0,0.0,169415.54,0.0
7792,15581282.0,Mazzanti,583.0,France,Female,49.0,6.0,0.0,1.0,1.0,0.0,177747.03,1.0
7793,15783025.0,Yobachi,545.0,France,Male,42.0,4.0,0.0,2.0,0.0,1.0,99800.87,0.0
7794,15628697.0,Genovese,612.0,France,Male,28.0,5.0,0.0,2.0,1.0,1.0,110457.99,0.0
7795,15722409.0,H?,719.0,France,Male,35.0,9.0,0.0,2.0,1.0,1.0,146637.45,0.0
7796,15806796.0,K?,712.0,France,Male,50.0,6.0,140197.18,1.0,0.0,0.0,167984.72,0.0
7797,15589204.0,Trevisano,504.0,Germany,Male,41.0,4.0,121326.42,2.0,0.0,0.0,59249.83,0.0
7798,15752578.0,Uwaezuoke,481.0,Germany,Female,35.0,1.0,136855.24,2.0,1.0,1.0,154957.66,0.0
7799,15765266.0,Udinesi,705.0,France,Male,35.0,6.0,131406.65,1.0,1.0,0.0,168816.03,0.0
7800,15659710.0,Ts'ao,758.0,France,Male,36.0,4.0,0.0,2.0,1.0,1.0,45422.13,0.0
7801,15587712.0,Mistry,710.0,Germany,Female,31.0,2.0,152283.39,2.0,0.0,0.0,104393.78,0.0
7802,15728605.0,Manna,598.0,France,Male,47.0,8.0,0.0,1.0,0.0,1.0,10023.15,1.0
7803,15813503.0,Ugorji,637.0,France,Male,30.0,1.0,0.0,2.0,1.0,0.0,134600.94,0.0
7804,15579914.0,Y?,579.0,Spain,Male,23.0,7.0,0.0,1.0,1.0,1.0,82707.06,0.0
7805,15605827.0,T'ao,727.0,Spain,Female,37.0,6.0,0.0,1.0,1.0,0.0,163746.09,1.0
7806,15688074.0,H?,652.0,France,Male,41.0,7.0,0.0,2.0,1.0,1.0,52894.01,0.0
7807,15614491.0,Y?an,731.0,Spain,Female,38.0,10.0,0.0,2.0,1.0,0.0,131389.39,0.0
7808,15772073.0,Mao,713.0,Spain,Female,57.0,4.0,102773.2,1.0,1.0,0.0,91830.75,1.0
7809,15590011.0,Brown,663.0,Germany,Female,46.0,2.0,156848.13,1.0,1.0,0.0,92220.15,0.0
7810,15643908.0,Kao,721.0,France,Female,40.0,4.0,125889.3,1.0,1.0,1.0,185561.89,0.0
7811,15648032.0,K'ung,699.0,Spain,Female,39.0,8.0,0.0,2.0,0.0,0.0,170518.83,0.0
7812,15719302.0,Cattaneo,662.0,France,Male,71.0,7.0,0.0,2.0,0.0,1.0,131177.22,0.0
7813,15773421.0,Ch'iu,711.0,France,Female,34.0,4.0,0.0,2.0,1.0,1.0,134889.95,0.0
7814,15567834.0,Chidiebere,726.0,France,Female,44.0,2.0,104449.8,1.0,1.0,1.0,125087.29,0.0
7815,15679430.0,Fiorentini,554.0,Germany,Male,31.0,1.0,121898.42,2.0,1.0,1.0,183584.14,0.0
7816,15568162.0,Y?an,724.0,France,Male,35.0,4.0,0.0,1.0,0.0,1.0,158071.69,0.0
7817,15582841.0,Ozerova,667.0,France,Female,44.0,8.0,0.0,2.0,1.0,1.0,87834.24,0.0
7818,15793693.0,Scott,554.0,Germany,Female,34.0,7.0,126442.39,1.0,1.0,0.0,101694.67,0.0
7819,15813113.0,Chiu,622.0,Spain,Female,35.0,7.0,0.0,2.0,1.0,0.0,91092.85,0.0
7820,15580146.0,Pirozzi,697.0,Germany,Male,34.0,0.0,126773.43,2.0,1.0,0.0,176913.42,0.0
7821,15591135.0,Hsia,646.0,Germany,Female,45.0,1.0,122874.74,1.0,1.0,0.0,176984.34,1.0
7822,15619360.0,Onyekachi,757.0,France,Female,33.0,0.0,0.0,1.0,1.0,0.0,82870.75,0.0
7823,15702461.0,Chiawuotu,685.0,France,Male,34.0,5.0,0.0,2.0,1.0,0.0,162599.51,0.0
7824,15589969.0,Zito,616.0,Spain,Male,41.0,9.0,136525.99,1.0,1.0,1.0,176433.9,0.0
7825,15764033.0,Chukwumaobim,679.0,Germany,Female,41.0,2.0,141359.37,2.0,1.0,1.0,152577.62,0.0
7826,15698816.0,Chukwujamuike,588.0,Spain,Female,47.0,3.0,0.0,1.0,0.0,0.0,176750.81,1.0
7827,15605036.0,Kao,757.0,France,Female,34.0,7.0,121490.05,1.0,1.0,1.0,81436.68,0.0
7828,15605327.0,Hsia,498.0,Spain,Female,38.0,4.0,0.0,1.0,1.0,0.0,145558.26,0.0
7829,15677098.0,Nwabugwu,651.0,France,Male,29.0,1.0,0.0,1.0,0.0,0.0,157558.26,0.0
7830,15614778.0,Onwughara,634.0,Germany,Male,32.0,7.0,154495.79,1.0,1.0,1.0,15068.18,0.0
7831,15687162.0,Niehaus,682.0,France,Male,30.0,4.0,0.0,1.0,1.0,0.0,159830.58,0.0
7832,15687559.0,Chukwufumnanya,637.0,Germany,Male,46.0,5.0,60280.62,1.0,1.0,0.0,10908.33,0.0
7833,15700946.0,Ritchie,683.0,Germany,Female,46.0,8.0,79953.64,1.0,1.0,0.0,140745.94,1.0
7834,15623063.0,Chukwudi,594.0,France,Female,50.0,3.0,0.0,2.0,1.0,1.0,162858.29,1.0
7835,15804009.0,P'eng,636.0,France,Female,26.0,5.0,0.0,2.0,1.0,1.0,160696.72,0.0
7836,15769504.0,De Luca,703.0,France,Female,37.0,7.0,0.0,2.0,0.0,1.0,91573.19,0.0
7837,15693926.0,Okeke,716.0,Germany,Male,36.0,2.0,100194.44,1.0,1.0,1.0,94450.97,1.0
7838,15769254.0,Chikelu,762.0,France,Male,31.0,9.0,0.0,2.0,1.0,1.0,163666.85,0.0
7839,15581323.0,Udinesi,642.0,France,Male,42.0,5.0,0.0,2.0,1.0,0.0,174770.14,0.0
7840,15673367.0,Chioke,610.0,France,Male,37.0,3.0,69423.17,2.0,1.0,1.0,178373.43,0.0
7841,15658548.0,Uspenskaya,655.0,France,Male,41.0,1.0,0.0,2.0,0.0,1.0,132436.71,0.0
7842,15785542.0,Hao,586.0,Germany,Female,44.0,3.0,118342.26,3.0,1.0,1.0,140765.75,1.0
7843,15632669.0,Hsueh,621.0,France,Male,29.0,7.0,0.0,2.0,1.0,0.0,125440.11,0.0
7844,15678944.0,Ts'ai,642.0,Germany,Female,35.0,2.0,167557.12,2.0,1.0,0.0,123880.19,0.0
7845,15804962.0,Genovesi,743.0,France,Male,28.0,5.0,118469.38,1.0,0.0,0.0,173970.58,1.0
7846,15762218.0,Manna,633.0,Spain,Female,43.0,3.0,0.0,2.0,0.0,0.0,122964.18,0.0
7847,15723053.0,Yermolayeva,683.0,France,Female,26.0,7.0,125877.65,1.0,1.0,0.0,119644.59,0.0
7848,15653952.0,McIver,604.0,France,Male,28.0,8.0,0.0,2.0,1.0,1.0,103660.31,0.0
7849,15592756.0,Nwankwo,718.0,France,Male,28.0,8.0,103397.89,2.0,0.0,1.0,151871.84,0.0
7850,15664759.0,Hsia,678.0,France,Female,26.0,9.0,0.0,2.0,1.0,0.0,149950.19,0.0
7851,15698872.0,T'ao,794.0,France,Male,29.0,6.0,116922.81,2.0,0.0,1.0,151401.33,0.0
7852,15704581.0,Piazza,727.0,France,Female,33.0,2.0,0.0,1.0,1.0,1.0,75562.47,0.0
7853,15652674.0,Harker,695.0,France,Male,35.0,1.0,0.0,2.0,1.0,1.0,160596.95,0.0
7854,15756668.0,K'ung,776.0,Spain,Female,28.0,4.0,132578.92,2.0,1.0,1.0,26257.01,0.0
7855,15651585.0,Pirozzi,671.0,France,Male,31.0,7.0,141581.08,1.0,1.0,0.0,92381.01,0.0
7856,15691817.0,Nnamdi,801.0,France,Male,27.0,2.0,0.0,2.0,1.0,0.0,125840.2,0.0
7857,15602845.0,Chukwubuikem,714.0,France,Female,32.0,7.0,0.0,2.0,1.0,1.0,125823.79,0.0
7858,15746664.0,Nkemjika,834.0,France,Male,39.0,1.0,0.0,1.0,0.0,1.0,92664.09,1.0
7859,15711455.0,Lettiere,596.0,Spain,Male,40.0,7.0,0.0,1.0,1.0,0.0,70770.16,0.0
7860,15579287.0,Chiemenam,648.0,France,Female,49.0,2.0,0.0,2.0,1.0,1.0,172576.43,0.0
7861,15649536.0,Ozioma,704.0,Spain,Male,45.0,1.0,0.0,1.0,0.0,0.0,71911.3,1.0
7862,15797318.0,Milano,683.0,France,Male,43.0,6.0,0.0,2.0,1.0,1.0,95009.6,0.0
7863,15611786.0,Pagnotto,558.0,France,Female,43.0,2.0,0.0,1.0,1.0,1.0,169921.11,1.0
7864,15577587.0,White,691.0,France,Female,47.0,1.0,0.0,1.0,1.0,1.0,81291.2,0.0
7865,15791767.0,Ch'in,678.0,Spain,Female,41.0,8.0,0.0,2.0,1.0,0.0,112946.67,0.0
7866,15635177.0,Ritchie,718.0,France,Male,51.0,1.0,0.0,1.0,1.0,1.0,149697.78,0.0
7867,15742971.0,Ch'ien,681.0,France,Female,37.0,2.0,0.0,2.0,1.0,0.0,181208.47,0.0
7868,15615126.0,Chiemela,641.0,France,Male,35.0,9.0,0.0,2.0,1.0,0.0,124596.63,0.0
7869,15802501.0,L?,682.0,Spain,Male,49.0,6.0,0.0,2.0,1.0,0.0,27341.63,0.0
7870,15792726.0,Chia,662.0,France,Male,32.0,4.0,0.0,2.0,0.0,1.0,102999.23,0.0
7871,15795151.0,Walker,649.0,Germany,Female,34.0,6.0,114493.45,1.0,1.0,0.0,48466.89,0.0
7872,15595037.0,Mancini,717.0,France,Male,31.0,1.0,0.0,1.0,1.0,0.0,174434.06,1.0
7873,15694859.0,Ch'ang,545.0,France,Male,36.0,0.0,137301.66,1.0,1.0,1.0,154498.18,1.0
7874,15810732.0,Hsia,628.0,Spain,Male,41.0,9.0,0.0,2.0,1.0,0.0,169117.74,0.0
7875,15655410.0,Lucchesi,577.0,France,Female,41.0,6.0,0.0,1.0,1.0,0.0,182855.42,0.0
7876,15572398.0,Iadanza,567.0,Spain,Male,41.0,8.0,0.0,2.0,0.0,0.0,52629.73,0.0
7877,15750104.0,Maclean,595.0,Germany,Female,38.0,3.0,80542.81,1.0,0.0,1.0,147530.06,0.0
7878,15687719.0,Udinesi,635.0,France,Female,44.0,4.0,0.0,3.0,1.0,0.0,147530.06,1.0
7879,15667620.0,Tsai,648.0,France,Male,43.0,4.0,0.0,2.0,0.0,1.0,177844.06,0.0
7880,15776936.0,Pisano,632.0,Germany,Female,34.0,8.0,128960.21,1.0,1.0,1.0,82392.83,0.0
7881,15715199.0,Hsueh,599.0,France,Male,53.0,4.0,147972.19,1.0,0.0,1.0,180197.74,0.0
7882,15748625.0,Y?,597.0,Spain,Male,38.0,7.0,0.0,2.0,1.0,0.0,146680.28,0.0
7883,15656937.0,K?,597.0,France,Male,50.0,5.0,113829.45,1.0,1.0,1.0,134720.51,1.0
7884,15738174.0,Hsia,583.0,France,Female,35.0,6.0,121681.82,1.0,1.0,1.0,109614.57,0.0
7885,15772363.0,Ritchie,641.0,France,Female,44.0,5.0,0.0,2.0,0.0,1.0,163736.09,0.0
7886,15809100.0,Udegbunam,661.0,France,Female,38.0,5.0,96863.13,1.0,0.0,0.0,129590.18,0.0
7887,15702656.0,Milani,558.0,France,Male,41.0,4.0,109483.54,1.0,1.0,0.0,62762.12,0.0
7888,15578908.0,T'ien,652.0,France,Male,41.0,0.0,0.0,2.0,1.0,1.0,48606.71,0.0
7889,15700424.0,Ritchie,588.0,France,Male,33.0,4.0,0.0,2.0,0.0,0.0,180862.26,0.0
7890,15733797.0,McIntosh,579.0,Germany,Female,44.0,1.0,157955.83,1.0,1.0,1.0,159800.16,1.0
7891,15611186.0,Genovese,579.0,Spain,Male,40.0,9.0,135515.66,1.0,0.0,0.0,64771.61,0.0
7892,15722409.0,Hsu,743.0,France,Male,33.0,9.0,0.0,2.0,1.0,1.0,91572.74,0.0
7893,15671769.0,Wang,596.0,France,Female,36.0,9.0,0.0,2.0,1.0,0.0,57572.38,0.0
7894,15625706.0,Nwabugwu,730.0,France,Female,28.0,2.0,0.0,2.0,1.0,0.0,177670.57,0.0
7895,15739592.0,Chijioke,611.0,France,Male,30.0,2.0,0.0,2.0,1.0,1.0,123956.83,0.0
7896,15792453.0,Nwabugwu,757.0,France,Female,36.0,4.0,0.0,2.0,0.0,1.0,180429.83,0.0
7897,15782454.0,Ch'eng,705.0,Germany,Female,26.0,2.0,109786.82,1.0,1.0,0.0,188156.34,0.0
7898,15656613.0,Chidumaga,695.0,France,Male,27.0,2.0,0.0,2.0,1.0,0.0,134794.02,0.0
7899,15728352.0,Hsia,577.0,Spain,Male,50.0,1.0,95523.16,1.0,1.0,0.0,169381.9,1.0
7900,15603465.0,Hsieh,658.0,France,Male,29.0,1.0,0.0,1.0,1.0,1.0,52876.41,0.0
7901,15654292.0,Chiang,596.0,Germany,Male,34.0,6.0,122338.31,1.0,1.0,0.0,138578.37,0.0
7902,15685329.0,O'Loughlin,635.0,France,Male,58.0,4.0,123906.22,1.0,0.0,0.0,172810.51,1.0
7903,15602934.0,Milano,729.0,France,Female,38.0,10.0,0.0,2.0,1.0,0.0,85578.63,0.0
7904,15640442.0,Mazzi,743.0,France,Male,44.0,8.0,0.0,2.0,1.0,1.0,89566.64,0.0
7905,15628992.0,Milanesi,815.0,Spain,Female,38.0,7.0,0.0,1.0,1.0,0.0,163463.18,1.0
7906,15701074.0,Manna,679.0,Spain,Male,42.0,2.0,0.0,2.0,1.0,1.0,91044.47,0.0
7907,15750049.0,H?,752.0,France,Female,59.0,4.0,157848.53,1.0,0.0,0.0,94715.24,1.0
7908,15617486.0,Okwudilichukwu,598.0,Germany,Male,44.0,5.0,90560.3,1.0,1.0,0.0,172363.41,0.0
7909,15782659.0,Chukwuemeka,651.0,Germany,Female,40.0,9.0,102238.01,1.0,1.0,0.0,147040.25,1.0
7910,15618363.0,Oguejiofor,586.0,France,Female,35.0,6.0,0.0,2.0,1.0,0.0,92916.56,0.0
7911,15779913.0,Ponomaryov,646.0,France,Male,45.0,5.0,0.0,2.0,1.0,0.0,176903.35,0.0
7912,15576676.0,Zito,657.0,Spain,Male,31.0,7.0,0.0,2.0,0.0,0.0,135077.01,0.0
7913,15642870.0,Chiang,764.0,Germany,Female,43.0,7.0,119912.46,1.0,0.0,0.0,102665.92,1.0
7914,15641366.0,T'ao,564.0,Spain,Male,36.0,9.0,0.0,2.0,1.0,0.0,45414.09,0.0
7915,15747647.0,Ch'eng,769.0,Spain,Female,45.0,9.0,0.0,1.0,1.0,0.0,120893.07,1.0
7916,15584928.0,Lucchesi,709.0,Germany,Female,39.0,6.0,99587.43,1.0,1.0,0.0,149188.41,1.0
7917,15592979.0,Tseng,587.0,France,Male,31.0,3.0,0.0,2.0,1.0,0.0,93777.61,0.0
7918,15781530.0,Shao,813.0,France,Female,39.0,1.0,80613.93,1.0,1.0,0.0,148087.62,0.0
7919,15662662.0,Chidimma,545.0,Germany,Female,33.0,6.0,107879.06,2.0,1.0,0.0,54947.51,0.0
7920,15653937.0,Ch'en,677.0,France,Female,29.0,2.0,0.0,2.0,0.0,0.0,95857.18,0.0
7921,15702541.0,Ch'iu,721.0,Spain,Female,38.0,5.0,116980.73,1.0,1.0,0.0,142926.09,0.0
7922,15771299.0,H?,645.0,France,Female,22.0,10.0,0.0,2.0,1.0,1.0,136846.75,0.0
7923,15620276.0,Ch'eng,706.0,France,Male,37.0,8.0,122570.87,1.0,1.0,1.0,107841.77,0.0
7924,15651983.0,Onwumelu,844.0,France,Male,33.0,2.0,0.0,2.0,1.0,0.0,100564.37,0.0
7925,15747014.0,Onwuemelie,773.0,France,Female,33.0,8.0,0.0,1.0,1.0,1.0,58974.0,0.0
7926,15641640.0,Chibugo,587.0,France,Male,30.0,2.0,0.0,1.0,1.0,0.0,60905.51,0.0
7927,15765283.0,Ch'ien,781.0,France,Male,36.0,3.0,0.0,2.0,1.0,1.0,53477.76,0.0
7928,15702061.0,Lu,652.0,Germany,Male,52.0,2.0,145536.96,1.0,0.0,0.0,116672.02,1.0
7929,15578738.0,Lujan,712.0,Germany,Male,43.0,0.0,126473.33,2.0,0.0,0.0,47997.39,1.0
7930,15681671.0,Chiawuotu,585.0,France,Male,35.0,2.0,0.0,2.0,1.0,1.0,134878.19,0.0
7931,15689953.0,Hsing,735.0,Germany,Male,33.0,8.0,183613.66,1.0,1.0,0.0,140937.91,0.0
7932,15673055.0,Chiang,732.0,France,Male,24.0,8.0,168883.07,1.0,1.0,0.0,48606.71,0.0
7933,15585855.0,Ch'ang,834.0,France,Male,33.0,8.0,100900.5,1.0,0.0,1.0,152417.79,0.0
7934,15696823.0,Ch'iu,652.0,Spain,Male,28.0,5.0,0.0,2.0,0.0,0.0,116969.73,0.0
7935,15583078.0,Hsiung,605.0,France,Female,50.0,4.0,0.0,1.0,1.0,1.0,162719.69,1.0
7936,15711602.0,Pisano,662.0,France,Male,41.0,9.0,0.0,2.0,1.0,0.0,120108.56,0.0
7937,15683553.0,Hsieh,554.0,France,Male,41.0,1.0,0.0,1.0,1.0,1.0,123882.73,1.0
7938,15770039.0,Maclean,592.0,France,Female,38.0,1.0,0.0,2.0,1.0,0.0,75578.67,0.0
7939,15774931.0,Napolitani,717.0,France,Female,25.0,7.0,0.0,2.0,1.0,1.0,121021.09,0.0
7940,15592999.0,Chukwudi,607.0,Germany,Female,56.0,1.0,131778.08,1.0,1.0,0.0,168886.36,1.0
7941,15793901.0,Chiang,634.0,Germany,Male,29.0,9.0,138033.55,1.0,1.0,1.0,152479.64,0.0
7942,15770185.0,Ch'eng,616.0,France,Male,42.0,5.0,0.0,2.0,1.0,1.0,175893.53,0.0
7943,15738672.0,Trevisani,617.0,France,Female,45.0,4.0,0.0,2.0,1.0,0.0,180593.45,0.0
7944,15600724.0,Whitehead,595.0,France,Female,34.0,2.0,0.0,1.0,1.0,0.0,70532.53,0.0
7945,15674922.0,Hsueh,679.0,France,Female,48.0,1.0,0.0,2.0,1.0,1.0,187800.63,0.0
7946,15612494.0,Nwokezuike,710.0,France,Male,38.0,8.0,0.0,2.0,1.0,1.0,90878.13,0.0
7947,15726046.0,Ibezimako,678.0,France,Female,32.0,1.0,0.0,2.0,0.0,1.0,155870.82,0.0
7948,15588928.0,Mazzanti,591.0,France,Male,37.0,9.0,182491.57,1.0,1.0,0.0,50783.1,0.0
7949,15772573.0,Iweobiegbunam,687.0,France,Male,30.0,3.0,0.0,2.0,0.0,1.0,141872.05,0.0
7950,15749472.0,Yobachi,579.0,France,Male,33.0,7.0,0.0,2.0,1.0,1.0,52462.25,0.0
7951,15804771.0,Onyemauchechukwu,756.0,France,Female,30.0,2.0,0.0,2.0,1.0,1.0,92985.78,0.0
7952,15605747.0,Calabresi,569.0,France,Female,52.0,10.0,123783.25,1.0,0.0,0.0,126469.09,1.0
7953,15568885.0,K'ung,561.0,France,Female,38.0,1.0,0.0,1.0,1.0,1.0,162523.66,0.0
7954,15759038.0,Chukwujamuike,531.0,France,Male,39.0,2.0,0.0,1.0,1.0,1.0,126761.2,0.0
7955,15751084.0,Ts'ai,633.0,France,Male,35.0,7.0,0.0,2.0,1.0,0.0,171037.63,0.0
7956,15703923.0,Tretiakova,669.0,France,Female,41.0,2.0,0.0,1.0,0.0,0.0,130866.95,1.0
7957,15752488.0,Ch'ien,632.0,Germany,Male,30.0,6.0,117199.5,1.0,0.0,1.0,62700.08,0.0
7958,15732644.0,Ts'ai,539.0,Germany,Male,45.0,8.0,142703.4,1.0,1.0,0.0,58905.08,1.0
7959,15723604.0,Smith,773.0,Spain,Female,40.0,5.0,98459.6,1.0,1.0,1.0,125877.22,0.0
7960,15788291.0,Folliero,639.0,France,Female,48.0,5.0,0.0,2.0,1.0,1.0,120801.65,0.0
7961,15660602.0,Yobanna,602.0,Spain,Male,40.0,9.0,0.0,2.0,1.0,1.0,170822.02,0.0
7962,15656592.0,Folliero,636.0,Spain,Male,41.0,1.0,0.0,1.0,1.0,0.0,92708.1,1.0
7963,15623647.0,White,653.0,France,Female,36.0,2.0,0.0,1.0,1.0,0.0,139947.17,0.0
7964,15756926.0,Pai,739.0,France,Female,33.0,9.0,0.0,1.0,1.0,0.0,103799.71,0.0
7965,15677785.0,Sun,581.0,France,Male,35.0,4.0,0.0,2.0,1.0,0.0,113580.69,0.0
7966,15690925.0,Iweobiegbunam,709.0,France,Male,39.0,8.0,0.0,2.0,1.0,1.0,123475.78,0.0
7967,15771580.0,Ts'ao,493.0,Germany,Female,38.0,1.0,122661.39,1.0,0.0,0.0,171060.01,0.0
7968,15631201.0,Toscani,773.0,Germany,Male,30.0,7.0,130812.91,2.0,1.0,1.0,44265.28,0.0
7969,15603594.0,Mazzanti,579.0,France,Female,42.0,3.0,0.0,1.0,1.0,0.0,143613.81,1.0
7970,15758031.0,Tien,663.0,Germany,Female,52.0,1.0,137853.0,1.0,1.0,1.0,146875.86,1.0
7971,15752294.0,Okwudiliolisa,730.0,France,Male,39.0,8.0,0.0,2.0,1.0,0.0,183868.01,0.0
7972,15702434.0,Hsueh,813.0,Germany,Male,36.0,8.0,130170.82,1.0,1.0,0.0,177068.24,1.0
7973,15713378.0,Tsao,696.0,France,Male,40.0,8.0,0.0,2.0,1.0,1.0,141035.65,0.0
7974,15594588.0,Ch'eng,739.0,Spain,Male,40.0,4.0,0.0,2.0,1.0,1.0,149188.41,0.0
7975,15777923.0,Yobanna,581.0,Spain,Male,27.0,8.0,0.0,1.0,1.0,0.0,162889.1,0.0
7976,15591035.0,Pisani,703.0,Spain,Male,31.0,6.0,0.0,1.0,1.0,1.0,130553.47,0.0
7977,15664752.0,Chukwuhaenye,585.0,France,Male,37.0,3.0,0.0,2.0,1.0,0.0,131919.48,0.0
7978,15644724.0,Kambinachi,704.0,France,Female,39.0,2.0,0.0,1.0,1.0,0.0,96516.16,1.0
7979,15694644.0,Teng,646.0,Spain,Female,37.0,6.0,0.0,1.0,1.0,1.0,141426.78,0.0
7980,15682355.0,Folliero,687.0,France,Male,32.0,1.0,0.0,2.0,1.0,0.0,81452.29,0.0
7981,15769974.0,Palerma,678.0,Spain,Male,34.0,9.0,0.0,1.0,1.0,1.0,69227.55,0.0
7982,15742511.0,Chiekwugo,627.0,France,Male,27.0,1.0,0.0,2.0,1.0,1.0,132295.96,0.0
7983,15588527.0,Iloerika,747.0,Spain,Male,46.0,9.0,0.0,2.0,1.0,1.0,85801.77,0.0
7984,15671293.0,Chukwufumnanya,681.0,Spain,Male,29.0,0.0,0.0,2.0,1.0,1.0,150580.88,0.0
7985,15751209.0,Bitter,684.0,Spain,Male,41.0,5.0,0.0,2.0,1.0,0.0,71173.64,0.0
7986,15732299.0,Pisani,683.0,France,Male,39.0,1.0,148061.89,1.0,1.0,0.0,90876.95,0.0
7987,15672374.0,Yefimova,725.0,Spain,Female,30.0,8.0,113922.75,1.0,1.0,1.0,162511.55,0.0
7988,15584785.0,Tuan,633.0,France,Male,40.0,9.0,0.0,2.0,0.0,0.0,4272.0,0.0
7989,15690733.0,Hsia,539.0,Germany,Male,46.0,8.0,95423.16,1.0,1.0,1.0,124489.88,1.0
7990,15680141.0,Hao,593.0,France,Female,39.0,3.0,87624.03,1.0,1.0,0.0,111605.9,0.0
7991,15800434.0,Kibby,633.0,France,Male,38.0,4.0,0.0,3.0,0.0,0.0,171706.66,1.0
7992,15583840.0,Ch'ien,590.0,Germany,Male,30.0,8.0,106967.18,1.0,1.0,1.0,126551.48,0.0
7993,15612633.0,Baddeley,677.0,Spain,Female,37.0,9.0,137059.05,1.0,1.0,1.0,44937.01,0.0
7994,15754747.0,Onyemauchechukwu,706.0,France,Female,40.0,4.0,0.0,2.0,0.0,0.0,97938.59,0.0
7995,15631451.0,P'eng,721.0,France,Male,37.0,1.0,0.0,2.0,1.0,1.0,57942.88,0.0
7996,15724876.0,Hs?,682.0,France,Male,41.0,5.0,0.0,2.0,0.0,1.0,95625.03,0.0
7997,15763063.0,Ts'ai,577.0,France,Male,41.0,6.0,0.0,2.0,0.0,1.0,161579.85,0.0
7998,15603554.0,Rizzo,516.0,France,Female,26.0,3.0,0.0,2.0,0.0,0.0,117834.91,0.0
7999,15732630.0,Dufresne,651.0,Spain,Male,52.0,3.0,0.0,2.0,1.0,1.0,177747.03,0.0
8000,15775203.0,H?,613.0,Germany,Female,44.0,1.0,126663.51,1.0,1.0,0.0,117939.17,1.0
8001,15673372.0,Onyekachukwu,749.0,France,Male,32.0,4.0,0.0,2.0,1.0,1.0,56784.11,0.0
8002,15586699.0,Palerma,593.0,France,Male,35.0,9.0,0.0,2.0,1.0,0.0,57896.27,0.0
8003,15779627.0,T'ang,535.0,France,Female,39.0,1.0,0.0,1.0,1.0,0.0,127095.14,1.0
8004,15692095.0,Fan,711.0,France,Male,36.0,8.0,0.0,2.0,1.0,0.0,95611.47,0.0
8005,15623649.0,McGregor,762.0,France,Male,41.0,0.0,0.0,1.0,1.0,0.0,93718.45,1.0
8006,15794413.0,Y?an,646.0,France,Male,33.0,0.0,127997.54,1.0,1.0,0.0,132418.59,0.0
8007,15603035.0,Nwebube,710.0,Spain,Female,25.0,8.0,0.0,1.0,1.0,0.0,91055.47,0.0
8008,15582892.0,Mazzi,653.0,Spain,Male,35.0,4.0,0.0,2.0,1.0,1.0,150390.57,0.0
8009,15763665.0,Genovese,579.0,France,Male,30.0,7.0,0.0,2.0,0.0,1.0,159800.16,0.0
8010,15572792.0,Fanucci,571.0,France,Female,31.0,8.0,104833.79,1.0,1.0,1.0,126809.15,0.0
8011,15632280.0,Chukwufumnanya,648.0,France,Female,26.0,1.0,0.0,2.0,0.0,1.0,118059.19,0.0
8012,15753847.0,Cawthorne,604.0,Spain,Female,36.0,4.0,0.0,2.0,1.0,0.0,12761.16,0.0
8013,15738588.0,Zaytseva,706.0,France,Male,43.0,6.0,0.0,1.0,0.0,0.0,79633.38,1.0
8014,15583748.0,Ch'in,559.0,France,Female,43.0,4.0,0.0,2.0,1.0,0.0,52327.57,0.0
8015,15641110.0,Gaffney,651.0,France,Male,39.0,9.0,0.0,1.0,1.0,0.0,176984.34,0.0
8016,15671779.0,Folliero,726.0,France,Female,34.0,1.0,0.0,2.0,1.0,1.0,92612.88,0.0
8017,15780144.0,Bibi,683.0,France,Male,25.0,4.0,0.0,2.0,1.0,0.0,139048.0,0.0
8018,15781802.0,Pirozzi,653.0,Spain,Male,34.0,0.0,0.0,2.0,1.0,1.0,161407.48,0.0
8019,15733169.0,Ch'iu,565.0,France,Male,42.0,5.0,0.0,1.0,1.0,0.0,104719.66,0.0
8020,15627484.0,Olisanugo,587.0,France,Male,35.0,4.0,0.0,2.0,0.0,0.0,148813.98,0.0
8021,15672966.0,Hs?,682.0,Spain,Female,22.0,9.0,167795.6,1.0,1.0,1.0,168895.06,0.0
8022,15676094.0,Ch'ien,559.0,France,Female,35.0,1.0,0.0,2.0,1.0,0.0,187985.85,0.0
8023,15616954.0,Trevisani,695.0,France,Female,24.0,3.0,0.0,2.0,1.0,0.0,81452.29,0.0
8024,15797900.0,Chigozie,743.0,Spain,Male,45.0,0.0,0.0,2.0,1.0,1.0,109057.56,0.0
8025,15761294.0,Rizzo,679.0,France,Male,35.0,5.0,109799.55,1.0,1.0,1.0,136877.21,0.0
8026,15585835.0,Yobachi,581.0,France,Male,29.0,8.0,134397.61,2.0,1.0,0.0,156424.4,1.0
8027,15682778.0,Milne,738.0,Germany,Male,50.0,6.0,115062.61,1.0,1.0,1.0,176745.56,1.0
